"","#SHP-CRUISE","YEAR","MON","DAY","TIMEgmt","TIMEloc","LATITUDE","LONGITDE","UPPER_Z","LOWER_Z","T","GEAR","MESH","NMFS_PGC","ITIS_TSN","MOD","LIF","PSC","SEX","V","Water Strained","Original-VALUE","Orig-UNITS","VALUE-per-volu","UNITS","F1","F2","F3","F4","VALUE-per-area","UNITS__1","F1__1","F2__1","F3__1","F4__1","SCIENTIFIC NAME -[ modifiers ]-","RECORD-ID","DATASET-ID","SHIP","PROJ","INST","X__1","X__2","X__3","X__4","YY","MM","M","DD","D","Date","NPerVol"
"304","90QA-990824","1999","8","24","18","-99","74.501000000000005","73.978999999999999","0","0","-","127","168","2160000","2487","0","0","0","0",0.00012,"null","120","#/m3","1.2E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Thalassiosira bioculata -[ ]-","0001_0034","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira bioculata","-[ ]-",1999,8,"08",24,"24","1999-08-24",0.104663513939211
"305","90QA-990824","1999","8","24","18","-99","74.501000000000005","73.978999999999999","0","0","-","127","168","2160000","2489","0","0","0","0",0.00096,"null","960","#/m3","9.6000000000000002E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Thalassiosira decipiens -[ ]-","0001_0035","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira decipiens","-[ ]-",1999,8,"08",24,"24","1999-08-24",0.176022347358679
"306","90QA-990824","1999","8","24","18","-99","74.501000000000005","73.978999999999999","0","0","-","127","168","2160000","2490","0","0","0","0",0.04,"null","40000","#/m3","0.04","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Thalassiosira gravida -[ ]-","0001_0036","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira gravida","-[ ]-",1999,8,"08",24,"24","1999-08-24",0.447213595499958
"307","90QA-990824","1999","8","24","18","-99","74.501000000000005","73.978999999999999","7.5","7.5","-","127","168","2160000","2490","0","0","0","0",0.0058,"null","5800","#/m3","5.7999999999999996E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Thalassiosira gravida -[ ]-","0001_0037","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira gravida","-[ ]-",1999,8,"08",24,"24","1999-08-24",0.275966902107189
"308","90QA-990824","1999","8","24","18","-99","74.501000000000005","73.978999999999999","0","0","-","127","168","2160000","2492","0","0","0","0",0.02,"null","20000","#/m3","0.02","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Thalassiosira nordenskioeldii -[ ]-","0001_0038","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira nordenskioeldii","-[ ]-",1999,8,"08",24,"24","1999-08-24",0.376060309308639
"309","90QA-990824","1999","8","24","18","-99","74.501000000000005","73.978999999999999","7.5","7.5","-","127","168","2160000","2492","0","0","0","0",0.00198,"null","1980","#/m3","1.98E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Thalassiosira nordenskioeldii -[ ]-","0001_0039","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira nordenskioeldii","-[ ]-",1999,8,"08",24,"24","1999-08-24",0.210943572840165
"310","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","3120","0","0","0","0",0.00025,"null","250","#/m3","2.5000000000000001E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Asterionella formosa -[ ]-","0002_0001","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Asterionella formosa","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.125743342968294
"311","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","3120","0","0","0","0",0.00018,"null","180","#/m3","1.8000000000000001E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Asterionella formosa -[ ]-","0002_0002","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Asterionella formosa","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.115829218528827
"312","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","2758","2","0","0","0",0.0027,"null","2700","#/m3","2.7000000000000001E-3","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Chaetoceros spp. -[ ]-","0002_0004","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Chaetoceros spp.","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.227950705695478
"313","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","2758","2","0","0","0",0.00072,"null","720","#/m3","7.2000000000000005E-4","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Chaetoceros spp. -[ ]-","0002_0005","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Chaetoceros spp.","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.163807251762544
"314","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","12.5","12.5","-","127","168","2160000","2758","2","0","0","0",0.0004,"null","400","#/m3","4.0000000000000002E-4","#/ml","-4","1","1","-1","null","-----","-1","-1","-1","-1","Chaetoceros spp. -[ ]-","0002_0006","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Chaetoceros spp.","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.14142135623731
"315","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","2841","0","0","0","0",0.00135,"null","1350","#/m3","1.3500000000000001E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Chaetoceros fragilis -[ ]-","0002_0003","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Chaetoceros fragilis","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.191682931273882
"316","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","2973","0","0","0","0",0.144,"null","144000","#/m3","0.14399999999999999","#/ml","0","0","0","-1","null","-----","-1","-1","-1","-1","Fragilaria oceanica -[ ]-","0002_0011","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Fragilaria oceanica","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.616014057648205
"317","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","2973","0","0","0","0",0.0252,"null","25200","#/m3","2.52E-2","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Fragilaria oceanica -[ ]-","0002_0012","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Fragilaria oceanica","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.398428260373026
"318","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","12.5","12.5","-","127","168","2160000","2973","0","0","0","0",0.0096,"null","9600","#/m3","9.5999999999999992E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Fragilaria oceanica -[ ]-","0002_0013","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Fragilaria oceanica","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.313016916014657
"319","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","2294","0","0","0","0",0.0007,"null","700","#/m3","6.9999999999999999E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Melosira nummuloides -[ ]-","0002_0019","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Melosira nummuloides","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.162657656169779
"320","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","2294","0","0","0","0",0.00048,"null","480","#/m3","4.8000000000000001E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Melosira nummuloides -[ ]-","0002_0020","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Melosira nummuloides","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.148016560898457
"321","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","12.5","12.5","-","127","168","2160000","2294","0","0","0","0",0.00048,"null","480","#/m3","4.8000000000000001E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Melosira nummuloides -[ ]-","0002_0021","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Melosira nummuloides","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.148016560898457
"322","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","2339","0","0","0","0",0.01475,"null","14750","#/m3","1.4749999999999999E-2","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Melosira varians -[ ]-","0002_0022","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Melosira varians","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.348496166427855
"323","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","2339","0","0","0","0",0.00426,"null","4260","#/m3","4.2599999999999999E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Melosira varians -[ ]-","0002_0023","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Melosira varians","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.255477348288107
"324","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","12.5","12.5","-","127","168","2160000","2339","0","0","0","0",0.0012,"null","1200","#/m3","1.1999999999999999E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Melosira varians -[ ]-","0002_0024","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Melosira varians","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.18612097182042
"325","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","3695","0","0","0","0",0.002,"null","2000","#/m3","2E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Navicula vanhoeffenii -[ ]-","0002_0025","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Navicula vanhoeffenii","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.211474252688113
"326","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","3695","0","0","0","0",0.00306,"null","3060","#/m3","3.0599999999999998E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Navicula vanhoeffenii -[ ]-","0002_0026","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Navicula vanhoeffenii","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.235196230292404
"327","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","12.5","12.5","-","127","168","2160000","3695","0","0","0","0",0.00064,"null","640","#/m3","6.4000000000000005E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Navicula vanhoeffenii -[ ]-","0002_0027","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Navicula vanhoeffenii","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.15905414575341
"328","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","5149","0","0","0","0",0.0001,"null","100","#/m3","1E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Nitzschia closterium -[ ]-","0002_0028","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Nitzschia closterium","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.1
"329","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","5080","0","0","0","0",0.0005,"null","500","#/m3","5.0000000000000001E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Nitzschia longissima -[ ]-","0002_0029","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Nitzschia longissima","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.149534878122122
"330","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","5080","0","0","0","0",0.00012,"null","120","#/m3","1.2E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Nitzschia longissima -[ ]-","0002_0030","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Nitzschia longissima","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.104663513939211
"331","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","12.5","12.5","-","127","168","2160000","5080","0","0","0","0",0.00024,"null","240","#/m3","2.4000000000000001E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Nitzschia longissima -[ ]-","0002_0031","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Nitzschia longissima","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.124466595457696
"332","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","5093","0","0","0","0",0.00165,"null","1650","#/m3","1.65E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Nitzschia seriata -[ ]-","0002_0032","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Nitzschia seriata","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.201544516231972
"333","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","5093","0","0","0","0",0.00048,"null","480","#/m3","4.8000000000000001E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Nitzschia seriata -[ ]-","0002_0033","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Nitzschia seriata","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.148016560898457
"334","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","12.5","12.5","-","127","168","2160000","5093","0","0","0","0",0.0004,"null","400","#/m3","4.0000000000000002E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Nitzschia seriata -[ ]-","0002_0034","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Nitzschia seriata","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.14142135623731
"335","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","2537","0","0","0","0",0.00024,"null","240","#/m3","2.4000000000000001E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Porosira glacialis -[ ]-","0002_0040","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Porosira glacialis","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.124466595457696
"336","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","3139","0","0","0","0",0.0008,"null","800","#/m3","8.0000000000000004E-4","#/ml","-6","-2","-2","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0002_0041","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassionema nitzschioides","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.168179283050743
"337","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","3139","0","0","0","0",0.00192,"null","1920","#/m3","1.92E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0002_0042","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassionema nitzschioides","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.209327027878421
"338","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","2484","2","0","0","0",0.196,"null","196000","#/m3","0.19600000000000001","#/ml","0","1","1","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0002_0050","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira spp.","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.665371229032014
"339","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","2484","2","0","0","0",0.0063,"null","6300","#/m3","6.3E-3","#/ml","0","1","1","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0002_0051","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira spp.","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.281731324726126
"340","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","12.5","12.5","-","127","168","2160000","2484","2","0","0","0",0.01056,"null","10560","#/m3","1.056E-2","#/ml","0","1","1","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0002_0052","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira spp.","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.320564908605607
"341","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","0","0","-","127","168","2160000","2490","0","0","0","0",0.084,"null","84000","#/m3","8.4000000000000005E-2","#/ml","0","0","0","-1","null","-----","-1","-1","-1","-1","Thalassiosira gravida -[ ]-","0002_0043","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira gravida","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.538356327095529
"342","90QA-990824","1999","8","25","11","-99","74.501999999999995","75.927000000000007","7.3","7.3","-","127","168","2160000","2490","0","0","0","0",0.00348,"null","3480","#/m3","3.48E-3","#/ml","0","-2","-2","-1","null","-----","-1","-1","-1","-1","Thalassiosira gravida -[ ]-","0002_0044","Biological Atlas of the Arctic Seas 2000","7521","null","898","90QA9980","5A","Thalassiosira gravida","-[ ]-",1999,8,"08",25,"25","1999-08-25",0.242881709511051
